affectedgovernmentpartid	governmentfrom	affectedtypefrom	governmentto	affectedtypeto	governmentformto
24148	6258	16	6258	16	\N
24149	6259	10	6551	9	7
24150	6260	5	5029	7	\N
24151	6260	16	6260	16	\N
24152	6261	10	4392	9	9
24153	6261	16	6261	16	\N
24154	6262	2	5032	2	\N
24155	6262	2	6312	2	\N
24156	6262	2	6446	2	\N
24157	6262	5	5245	7	\N
24158	6262	11	4722	4	111
24159	6262	11	5245	7	\N
24160	6262	11	5468	4	111
24161	6262	11	5468	4	\N
24162	6262	11	5468	7	\N
24163	6262	11	6404	4	7
24164	6262	11	6795	4	\N
24165	6262	11	6826	4	111
24166	6262	11	54619	4	1
24167	6262	16	6262	16	8
24168	6262	16	6262	16	9
24169	6262	16	6262	16	\N
24170	6263	11	4396	4	7
24173	6267	5	6512	4	174
24174	6268	6	3878	4	7
24175	6268	6	5748	4	7
24176	6268	11	6269	4	131
24177	6268	16	6268	16	\N
24178	6269	5	4406	7	\N
24179	6269	10	4404	9	109
24180	6269	16	6269	16	112
24181	6269	16	6269	16	133
24182	6270	10	4421	9	93
24183	6270	12	6270	12	\N
24184	6270	16	6270	16	\N
24185	6271	5	4948	4	109
24186	6272	5	5029	7	\N
24187	6272	11	6421	7	\N
24188	6272	16	6272	16	143
24189	6272	16	6272	16	149
24190	6273	8	6273	8	\N
24191	6273	10	4465	9	7
24192	6273	11	4043	4	7
24193	6273	16	6273	16	\N
24194	6274	10	4431	9	5
24195	6274	16	6274	16	143
24196	6274	16	6274	16	\N
24197	6275	6	4860	4	7
24198	6275	6	5345	4	7
24199	6275	8	6275	8	\N
24200	6275	11	6027	4	7
24201	6275	11	6045	4	7
24202	6275	11	6274	4	112
24203	6275	11	6274	7	\N
24204	6275	11	6621	4	7
24205	6275	14	4505	14	\N
24206	6275	14	5110	14	\N
24207	6275	14	5652	14	\N
24208	6275	16	6275	16	\N
24209	6276	5	4431	7	\N
24210	6276	11	4431	7	\N
24211	6276	16	6276	16	\N
24212	6277	5	\N	\N	\N
24213	6278	2	3353	2	\N
24214	6278	2	3498	2	\N
24215	6278	2	3640	2	\N
24216	6278	10	5485	9	9
24217	6278	11	6205	7	\N
24218	6278	16	6278	16	9
24219	6278	16	6278	16	\N
24220	6280	2	5545	2	\N
24221	6280	10	5544	9	141
24222	6280	11	5545	7	\N
24223	6280	16	6280	16	\N
24224	6281	5	5029	7	\N
24225	6281	11	6421	7	\N
24226	6282	10	3733	9	7
24227	6283	10	4480	9	111
24228	6283	11	4460	7	\N
24229	6283	11	5065	4	111
24230	6283	11	6469	4	111
24231	6283	16	6283	16	9
24232	6283	16	6283	16	\N
24233	6284	5	3792	7	\N
24234	6284	12	6284	12	\N
24235	6284	16	6284	16	\N
24236	6285	5	4496	4	109
24237	6285	16	6285	16	\N
24238	6286	10	5036	9	143
24239	6287	10	4501	9	157
24240	6288	6	4861	4	7
24241	6288	6	5346	4	7
24242	6289	8	6289	8	\N
24243	6289	10	3333	9	7
24244	6289	17	49054	4	7
24245	6290	2	6447	2	\N
24246	6290	10	4515	9	5
24247	6290	10	6650	9	111
24248	6290	11	4799	7	\N
24249	6290	11	6029	7	\N
24250	6290	11	6376	4	111
24251	6290	11	6376	7	\N
24252	6290	11	6415	7	\N
24253	6290	14	6447	14	\N
24254	6290	16	6290	16	8
24255	6290	16	6290	16	9
24256	6290	16	6290	16	\N
24257	6290	18	6290	18	\N
24258	6291	5	5002	7	\N
24259	6291	11	6128	4	7
24260	6291	16	6291	16	\N
24261	6291	18	6291	18	\N
24262	6292	10	4214	9	7
24263	6292	11	4035	4	7
24264	6292	11	4273	4	7
24265	6292	11	5074	4	7
24266	6292	11	6998	4	\N
24267	6292	16	6292	16	\N
24268	6293	5	5029	7	\N
24269	6293	11	3335	4	7
24270	6293	11	3335	7	\N
24271	6293	11	4743	4	111
24272	6293	11	4743	7	\N
24273	6293	11	5240	7	\N
24274	6293	11	6022	4	143
24275	6293	11	6040	4	111
24276	6293	11	6091	4	7
24277	6293	11	6139	4	112
24278	6293	11	6260	4	111
24279	6293	11	6260	7	\N
24280	6293	11	6359	4	143
24281	6293	11	6359	7	\N
24282	6293	11	6406	4	143
24283	6293	11	6485	4	143
24284	6293	11	6486	4	111
24285	6293	11	6518	4	112
24286	6293	11	6551	7	\N
24287	6293	11	6591	4	111
24288	6293	11	6621	4	\N
24289	6293	16	6293	16	8
24290	6293	16	6293	16	9
24291	6293	16	6293	16	\N
24292	6294	3	6212	7	\N
24293	6295	5	4003	7	\N
24294	6295	5	4968	7	\N
24295	6295	16	6295	16	\N
24296	6296	6	4522	4	7
24297	6296	6	5584	4	7
24299	6296	11	5701	4	7
24301	6296	16	6296	16	\N
24302	6297	11	6621	4	\N
24303	6297	12	6297	12	\N
24304	6297	16	6297	16	9
24305	6297	16	6297	16	\N
24306	6297	18	6297	18	\N
24307	6298	10	5013	9	7
24308	6298	11	4559	4	7
24309	6298	11	6621	4	\N
24310	6299	16	6299	16	\N
24311	6300	6	4523	4	7
24312	6300	6	5585	4	7
24313	6300	16	6300	16	\N
24314	6301	2	5024	2	\N
24315	6301	6	5586	4	7
24316	6301	6	6292	4	7
24317	6302	6	3881	4	7
24318	6302	6	4862	4	7
24319	6302	6	5347	4	7
24320	6302	6	5753	4	7
24321	6302	11	4714	4	7
24322	6302	11	6621	4	7
24323	6304	5	4786	7	\N
24324	6305	5	5438	7	\N
24325	6306	5	5002	7	\N
24326	6306	13	\N	\N	\N
24327	6306	16	6306	16	\N
24328	6307	5	6017	7	\N
24329	6307	13	\N	\N	\N
24330	6307	16	6307	16	143
24331	6308	2	5237	2	\N
24332	6308	6	4863	4	7
24333	6308	6	5348	4	7
24334	6308	11	4923	7	\N
24335	6308	11	5237	4	112
24336	6308	11	5688	4	7
24337	6308	11	5719	7	\N
24338	6308	16	6308	16	\N
24339	6309	3	3688	4	7
24340	6310	3	3547	4	143
24341	6310	11	5240	7	\N
24342	6311	5	\N	\N	\N
24343	6312	2	5109	2	\N
24344	6312	2	6262	2	\N
24345	6312	2	6405	2	\N
24346	6312	10	3837	9	111
24347	6312	16	6312	16	8
24348	6312	16	6312	16	9
24349	6312	18	6312	18	\N
24350	6313	10	4594	9	143
24351	6313	12	6313	12	\N
24352	6314	5	5698	7	\N
24353	6314	11	5698	13	143
24354	6314	18	6314	18	\N
24355	6316	6	3883	4	7
24356	6316	6	5756	4	7
24357	6316	16	6316	16	\N
24358	6317	5	4160	7	\N
24359	6318	3	4346	4	111
24360	6318	11	4569	7	\N
24361	6318	11	6145	4	174
24362	6318	13	\N	\N	\N
24363	6318	16	6318	16	142
24364	6318	16	6318	16	\N
24365	6319	10	4773	9	111
24366	6319	11	4346	7	\N
24367	6319	11	4414	4	111
24368	6319	11	5448	4	111
24369	6319	11	5448	7	\N
24370	6319	11	6318	13	\N
24371	6319	12	6318	12	\N
24372	6319	14	4425	14	\N
24373	6319	14	4569	14	\N
24374	6319	16	6319	16	9
24375	6319	16	6319	16	\N
24376	6319	18	6319	18	\N
24377	6320	10	4609	9	111
24378	6322	2	5177	2	\N
24379	6322	10	4612	9	104
24380	6322	11	4172	4	7
24381	6322	11	6621	4	\N
24382	6322	12	6322	12	\N
24383	6322	16	6322	16	8
24384	6322	16	6322	16	9
24385	6322	16	6322	16	\N
24386	6323	5	5029	7	\N
24387	6323	5	6017	7	\N
24388	6323	11	5125	7	\N
24389	6323	11	6017	7	\N
24390	6323	11	6386	4	136
24391	6323	18	6323	18	\N
24392	6324	10	4622	9	5
24393	6324	13	\N	\N	\N
24394	6324	16	6324	16	143
24395	6325	3	6346	7	\N
24396	6326	10	6424	9	7
24397	6327	6	3885	4	7
24398	6327	6	5758	4	7
24399	6327	8	6327	8	\N
24400	6327	11	3359	4	7
24401	6327	11	3695	4	7
24402	6327	11	3750	4	7
24403	6327	11	3976	4	7
24404	6327	11	4207	4	7
24405	6327	11	4627	4	109
24406	6327	11	4627	7	\N
24407	6327	11	4903	4	7
24408	6327	11	4903	7	\N
24409	6327	11	5107	4	7
24410	6327	11	5161	4	7
24411	6327	11	5199	4	7
24412	6327	11	5623	4	7
24413	6327	11	5624	4	7
24414	6327	11	5696	4	7
24415	6327	11	5851	4	7
24416	6327	11	6174	4	7
24417	6327	11	6328	4	112
24418	6327	11	6328	7	\N
24419	6327	11	6621	4	7
24420	6327	11	49004	4	7
24421	6327	12	50565	12	\N
24422	6327	18	6327	18	\N
24423	6328	5	4627	4	109
24424	6328	11	6327	7	\N
24425	6328	16	6328	16	143
24426	6328	18	6328	18	\N
24427	6329	10	5415	9	149
24428	6329	12	6329	12	\N
24429	6330	5	3496	7	\N
24430	6330	12	6330	12	\N
24431	6330	16	6330	16	\N
24432	6331	6	4525	4	7
24433	6331	6	5588	4	7
24434	6332	6	3432	4	7
24435	6332	6	5849	4	7
24436	6332	11	5847	4	141
24437	6333	10	4619	9	143
24438	6333	12	6333	12	\N
24439	6333	16	6333	16	\N
24440	6334	6	4864	4	7
24441	6334	6	5349	4	7
24442	6334	11	3545	4	112
24443	6334	11	52002	4	6
24444	6334	16	6334	16	\N
24445	6335	10	3651	9	7
24446	6336	6	4526	4	7
24447	6336	6	5589	4	7
24448	6336	11	48700	4	\N
24449	6336	18	6336	18	\N
24450	6337	2	6247	2	\N
24451	6337	5	5029	7	\N
24452	6337	10	5761	9	111
24453	6337	11	3335	4	7
24454	6337	11	3815	4	111
24455	6337	11	3835	7	\N
24456	6337	11	4248	4	111
24457	6337	11	4248	7	\N
24458	6337	11	4760	4	111
24459	6337	11	4760	7	\N
24460	6337	11	5029	7	\N
24461	6337	11	5745	4	111
24462	6337	11	5745	7	\N
24463	6337	11	5800	4	111
24464	6337	11	5800	7	\N
24465	6337	11	6135	4	111
24466	6337	11	6135	7	\N
24467	6337	11	6226	4	111
24468	6337	11	6226	7	\N
24469	6337	11	6247	4	7
24470	6337	11	6247	7	\N
24471	6337	11	6621	4	9
24472	6337	11	6654	4	111
24473	6337	11	6732	4	111
24474	6337	14	3335	14	\N
24475	6337	16	6337	16	8
24476	6337	16	6337	16	9
24477	6337	16	6337	16	\N
24478	6337	18	6337	18	\N
24479	6338	10	3615	9	141
24480	6338	10	3615	9	\N
24481	6338	12	6338	12	\N
24482	6338	16	6338	16	\N
24483	6339	10	4557	9	143
24484	6340	5	3846	7	\N
24485	6341	3	4348	4	5
24486	6341	14	6455	14	\N
24487	6341	14	6538	14	\N
24488	6342	5	5814	7	\N
24489	6342	16	6342	16	\N
24490	6343	5	5344	7	\N
24491	6344	10	6414	9	111
24492	6345	3	4420	4	7
24493	6346	10	4699	9	5
24494	6346	10	4699	9	\N
24495	6346	16	6346	16	\N
24496	6347	5	5029	7	\N
24497	6348	5	6349	4	109
24498	6348	12	6348	12	\N
24499	6348	13	\N	\N	\N
24500	6348	16	6348	16	143
24501	6348	16	6348	16	\N
24502	6349	2	4024	2	\N
24503	6349	10	4700	9	5
24504	6349	16	6349	16	5
24505	6349	16	6349	16	108
24506	6349	16	6349	16	\N
24507	6350	10	4711	9	93
24508	6350	16	6350	16	\N
24509	6351	5	5029	7	\N
24510	6352	2	4262	2	\N
24511	6352	2	4697	2	\N
24512	6352	5	4697	7	\N
24513	6352	11	3573	4	9
24514	6352	11	5081	4	9
24515	6352	11	5101	4	7
24516	6352	11	6435	13	\N
24517	6352	11	6662	4	111
24518	6352	16	6352	16	9
24519	6352	16	6352	16	\N
24520	6352	18	6352	18	\N
24521	6353	5	5002	7	\N
24522	6353	11	6354	4	7
24523	6353	16	6353	16	\N
24524	6354	6	4528	4	9
24525	6354	6	5591	4	9
24526	6354	11	3497	4	111
24527	6354	11	4200	4	141
24528	6354	11	6621	4	7
24529	6354	16	6354	16	9
24530	6354	16	6354	16	\N
24531	6355	5	4348	7	\N
24532	6356	5	4840	7	\N
24533	6357	10	4742	9	104
24534	6357	11	3335	7	\N
24535	6357	11	3562	4	111
24536	6357	11	3562	7	\N
24537	6357	11	3806	7	\N
24538	6357	11	5240	7	\N
24539	6357	16	6357	16	8
24540	6357	16	6357	16	\N
24541	6358	5	4996	7	\N
24542	6358	16	6358	16	\N
24543	6359	5	5029	7	\N
24544	6359	11	6293	7	\N
24545	6359	11	6549	4	143
24546	6359	11	6551	7	\N
24547	6360	10	4922	9	7
24548	6361	5	5002	7	\N
24549	6361	11	6523	7	\N
24550	6362	5	6361	4	136
24551	6362	5	6417	7	\N
24552	6362	11	6523	4	136
24553	6362	14	6417	14	\N
24554	6362	16	6362	16	\N
24555	6362	18	6362	18	\N
24556	6363	10	5399	9	7
24557	6364	10	4762	9	93
24558	6365	10	4764	9	5
24559	6365	11	6621	4	\N
24560	6365	16	6365	16	\N
24561	6366	6	3886	4	7
24562	6366	6	5762	4	7
24563	6366	11	4252	4	7
24564	6367	2	5533	2	\N
24565	6367	10	4769	9	9
24566	6367	10	4769	9	\N
24567	6368	10	6367	9	111
24568	6368	12	6368	12	\N
24569	6368	18	6368	18	\N
24570	6369	10	6162	9	9
24571	6369	16	6369	16	9
24572	6370	5	5092	7	\N
24573	6371	3	4786	4	109
24574	6371	16	6371	16	143
24575	6371	16	6371	16	\N
24576	6372	10	4069	9	9
24577	6372	12	6767	12	\N
24578	6372	16	6372	16	\N
24579	6373	5	5498	7	\N
24580	6374	5	3782	7	\N
24581	6375	3	6110	7	\N
24582	6375	13	\N	\N	\N
24583	6376	10	4799	9	5
24584	6376	10	4799	9	\N
24585	6376	11	6029	4	111
24586	6376	11	6415	7	\N
24587	6376	16	6376	16	\N
24588	6377	10	3785	9	143
24589	6377	12	6377	12	\N
24590	6377	16	6377	16	143
24591	6377	16	6377	16	\N
24592	6378	2	5366	2	\N
24593	6378	6	4865	4	9
24594	6378	6	4865	4	\N
24595	6378	6	5351	4	9
24596	6378	6	5351	4	\N
24597	6378	11	4829	7	\N
24598	6378	11	4829	13	\N
24599	6378	11	6621	4	7
24600	6378	11	6621	4	\N
24601	6378	16	6378	16	9
24602	6378	16	6378	16	\N
24603	6378	18	6378	18	\N
24604	6379	5	4448	4	7
24606	6379	16	6379	16	\N
24607	6380	5	\N	\N	\N
24608	6380	16	6380	16	\N
24609	6381	10	4836	9	93
24610	6381	10	6771	9	5
24611	6381	10	6771	9	\N
24612	6381	16	6381	16	93
24613	6381	16	6381	16	111
24614	6381	16	6381	16	\N
24615	6381	18	6381	18	\N
24616	6382	6	3887	4	9
24617	6382	6	5764	4	9
24618	6382	11	6381	4	112
24619	6382	11	6381	7	\N
24620	6382	16	6382	16	9
24621	6382	16	6382	16	\N
24622	6383	5	3522	7	\N
24623	6383	5	3572	7	\N
24624	6383	5	3701	4	7
24625	6383	5	4046	7	\N
24626	6383	5	4896	4	7
24627	6383	5	5446	4	7
24628	6384	5	3609	7	\N
24629	6384	11	5570	7	\N
24630	6384	16	6384	16	\N
24631	6385	3	6098	4	5
24632	6385	16	6385	16	\N
24633	6386	5	6017	7	\N
24634	6387	10	4402	9	111
24635	6388	3	6274	7	\N
24636	6388	11	4860	7	\N
24637	6389	6	5242	4	7
24638	6389	6	5675	4	7
24639	6390	3	6568	7	\N
24640	6391	10	6021	9	112
24641	6391	16	6391	16	\N
24642	6392	5	5217	7	\N
24643	6392	5	5361	7	\N
24644	6392	11	6021	7	\N
24645	6392	11	6391	4	112
24646	6392	16	6392	16	\N
24647	6393	5	3407	7	\N
24648	6393	16	6393	16	\N
24649	6394	5	5029	7	\N
24650	6395	2	5002	2	\N
24651	6395	5	5002	7	\N
24652	6395	11	6255	7	\N
24653	6395	11	6423	7	\N
24654	6395	11	6527	4	136
24655	6395	16	6395	16	\N
24656	6395	18	6395	18	\N
24657	6396	5	5002	7	\N
24658	6396	6	54558	4	7
24659	6396	6	54559	4	7
24660	6396	11	6064	7	\N
24661	6396	11	6064	13	\N
24662	6396	11	6255	4	136
24663	6396	11	6255	7	\N
24664	6396	11	6395	4	136
24665	6396	11	6423	4	7
24666	6396	11	6471	4	136
24667	6396	11	6471	7	\N
24668	6396	16	6396	16	\N
24669	6396	18	6396	18	\N
24676	6398	6	3889	4	7
24677	6398	6	5765	4	7
24678	6399	5	4348	7	\N
24679	6400	5	5029	7	\N
24680	6401	2	4494	2	\N
24681	6401	2	4652	2	\N
24682	6401	2	5202	2	\N
24683	6401	2	5327	2	\N
24684	6401	10	4901	9	111
24685	6401	11	3475	4	7
24686	6401	11	3616	4	7
24687	6401	11	4102	4	142
24688	6401	11	4102	4	\N
24689	6401	11	4657	4	111
24690	6401	11	4657	7	\N
24691	6401	11	5327	7	\N
24692	6401	11	6057	7	\N
24693	6401	11	6242	4	7
24694	6401	11	6621	4	7
24695	6401	14	5327	14	\N
24696	6401	16	6401	16	9
24697	6401	16	6401	16	\N
24698	6401	18	6401	18	\N
24699	6402	5	4902	4	109
24700	6403	10	4287	9	143
24701	6404	5	6312	4	7
24702	6404	11	6405	4	7
24703	6405	2	6312	2	\N
24704	6405	5	5468	7	\N
24705	6405	11	4906	4	111
24706	6405	11	5468	4	111
24707	6405	11	5468	4	\N
24708	6405	11	6795	4	\N
24709	6405	11	6826	4	111
24710	6405	16	6405	16	9
24711	6406	5	5029	7	\N
24712	6407	10	4106	9	111
24713	6407	11	5254	7	\N
24714	6407	16	6407	16	\N
24715	6408	2	5852	2	\N
24716	6408	10	4925	9	9
24717	6408	10	4925	9	\N
24718	6408	14	3775	14	\N
24719	6408	16	6408	16	\N
24720	6409	10	6408	9	111
24721	6410	10	4924	9	142
24722	6411	5	5029	7	\N
24723	6412	6	4531	4	7
24724	6412	6	5594	4	7
24725	6412	16	6412	16	\N
24726	6413	5	5002	7	\N
24727	6413	11	6181	7	\N
24728	6413	11	6181	13	\N
24729	6413	11	6603	4	112
24730	6413	16	6413	16	\N
24731	6413	18	6413	18	\N
24732	6414	10	4695	9	111
24733	6415	3	6376	7	\N
24734	6415	10	6785	9	\N
24735	6415	11	6076	7	\N
24736	6415	11	6290	7	\N
24737	6415	12	6076	12	\N
24738	6415	12	6415	12	\N
24739	6415	16	6415	16	111
24740	6415	16	6415	16	\N
24741	6416	5	5814	7	\N
24742	6416	11	5814	7	\N
24743	6416	16	6416	16	\N
24744	6417	5	5002	7	\N
24745	6417	11	6361	4	136
24746	6417	14	6362	14	\N
24747	6417	16	6417	16	\N
24748	6418	2	4668	2	\N
24749	6418	10	4659	9	111
24750	6418	12	6418	12	\N
24751	6418	16	6418	16	111
24752	6419	10	6350	9	111
24753	6419	11	5028	4	111
24754	6419	11	5028	7	\N
24755	6419	11	5532	4	111
24756	6419	11	5532	7	\N
24757	6419	11	5826	4	111
24758	6419	11	5826	7	\N
24759	6419	11	6544	7	\N
24760	6419	12	48993	12	\N
24761	6419	16	6419	16	9
24762	6419	16	6419	16	\N
24763	6419	18	6419	18	\N
24764	6420	6	4532	4	7
24765	6420	6	5595	4	7
24766	6420	12	6221	12	\N
24767	6421	5	5029	7	\N
24768	6421	10	6621	9	\N
24769	6421	11	6104	4	7
24770	6421	11	6272	4	112
24771	6421	11	6272	7	\N
24772	6421	11	6281	4	7
24773	6421	11	6281	7	\N
24774	6421	11	6621	4	\N
24775	6422	5	5002	7	\N
24776	6422	11	6423	7	\N
24777	6422	16	6422	16	\N
24778	6423	5	5002	7	\N
24779	6423	11	6422	4	136
24780	6423	11	6527	4	136
24781	6423	11	6527	7	\N
24782	6424	10	6426	9	8
24783	6424	11	5029	7	\N
24784	6424	11	5626	4	1
24785	6424	11	5626	7	\N
24786	6424	11	5817	7	\N
24787	6424	11	6621	4	\N
24788	6424	16	6424	16	8
24789	6424	16	6424	16	9
24790	6424	16	6424	16	\N
24791	6425	6	3890	4	7
24792	6425	6	4425	4	7
24793	6425	6	5191	4	7
24794	6425	6	5766	4	7
24795	6425	14	6621	14	\N
24796	6425	16	6425	16	\N
24797	6426	10	4979	9	104
24798	6426	11	3620	7	\N
24799	6426	11	5042	7	\N
24800	6426	12	6426	12	\N
24801	6426	16	6426	16	\N
24802	6427	6	3891	4	7
24803	6427	6	5767	4	7
24804	6428	5	4757	4	112
24805	6429	10	4116	9	111
24806	6430	2	6193	2	\N
24807	6430	6	4987	4	7
24808	6430	6	5299	4	7
24809	6430	11	6621	4	7
24810	6430	16	6430	16	\N
24811	6430	18	6430	18	\N
24812	6431	10	5524	9	7
24813	6432	10	5064	9	112
24814	6432	11	4668	7	\N
24815	6433	10	3828	9	1
24817	6435	10	4697	9	111
24818	6435	13	\N	\N	\N
24819	6435	16	6435	16	111
24820	6436	6	5769	4	7
24821	6436	6	6147	4	7
24822	6436	11	6211	4	112
24823	6436	14	3846	14	\N
24824	6436	14	6621	14	\N
24825	6437	6	3893	4	7
24826	6437	6	5770	4	7
24827	6437	16	6437	16	\N
24828	6439	11	5671	4	7
24829	6439	12	54565	12	\N
24830	6440	5	3718	7	\N
24831	6440	12	6440	12	\N
24832	6440	16	6440	16	\N
24833	6442	5	5029	7	\N
24834	6442	11	4299	4	7
24835	6442	11	5016	4	7
24836	6442	11	5029	4	109
24837	6442	11	5029	7	\N
24838	6442	11	5816	4	7
24839	6442	11	6126	4	7
24840	6442	11	6190	4	7
24841	6442	11	6239	7	\N
24842	6442	11	6272	4	112
24843	6442	11	6327	4	7
24844	6442	11	6394	4	112
24845	6442	11	6400	4	7
24846	6442	11	6421	4	7
24847	6442	11	6447	7	\N
24848	6442	11	6621	4	\N
24849	6442	11	49005	4	7
24850	6442	11	49053	4	7
24851	6442	11	52153	4	7
24852	6442	16	6442	16	\N
24853	6442	17	6442	16	\N
24854	6442	18	6442	18	\N
24855	6442	20	3289	4	7
24856	6442	20	3568	4	7
24857	6442	20	3804	4	7
24858	6442	20	3986	4	7
24859	6442	20	4257	4	7
24860	6442	20	4887	4	7
24861	6442	20	4998	4	7
24862	6442	20	5158	4	7
24863	6442	20	5308	4	7
24864	6442	20	48998	4	7
24865	6442	20	48999	4	7
24866	6443	5	\N	\N	\N
24867	6443	16	6443	16	\N
24868	6444	10	5031	9	5
24869	6445	5	4748	7	\N
24870	6446	2	6262	2	\N
24871	6446	10	3328	9	111
24872	6446	14	6621	14	\N
24873	6446	16	6446	16	\N
24874	6447	2	5574	2	\N
24875	6447	2	6290	2	\N
24876	6447	6	6621	4	7
24877	6447	10	5042	9	111
24878	6447	11	4897	7	\N
24879	6447	11	5626	4	1
24880	6447	11	6419	4	7
24881	6447	11	6442	7	\N
24882	6447	11	6621	4	7
24883	6447	11	6621	4	9
24884	6447	11	6689	4	\N
24885	6447	14	5574	14	\N
24886	6447	14	6290	14	\N
24887	6447	16	6447	16	9
24888	6447	16	6447	16	\N
24889	6447	18	6447	18	\N
24890	6448	10	4242	9	7
24891	6449	10	5578	9	7
24892	6450	3	4786	4	109
24893	6451	2	\N	\N	\N
24896	6452	6	4533	4	7
24897	6452	6	5596	4	7
24898	6452	11	5082	4	112
24899	6452	11	5082	7	\N
24900	6452	14	5082	14	\N
24901	6452	16	6452	16	\N
24902	6453	10	5083	9	5
24903	6453	11	4884	7	\N
24904	6453	13	\N	\N	\N
24905	6453	16	6453	16	\N
24906	6454	10	5087	9	111
24907	6454	11	4023	7	\N
24908	6455	3	4348	4	5
24909	6455	14	6341	14	\N
24910	6456	3	5245	4	109
24911	6456	16	6456	16	149
24912	6457	6	4774	4	7
24913	6457	6	5598	4	7
24914	6458	6	4534	4	7
24915	6458	6	5597	4	7
24916	6458	16	6458	16	\N
24917	6459	3	5245	4	109
24918	6459	11	3391	4	7
24919	6459	11	3725	4	7
24920	6459	11	3832	4	143
24921	6459	11	4327	4	7
24922	6459	11	5032	7	\N
24923	6459	11	6053	4	7
24924	6459	11	6241	4	149
24925	6459	11	6241	7	\N
24926	6459	11	6262	4	7
24927	6459	11	6262	7	\N
24928	6459	11	6456	4	112
24929	6459	11	6493	4	143
24930	6459	11	6621	4	7
24931	6459	11	6621	4	\N
24932	6459	11	54623	4	7
24933	6459	12	6053	12	\N
24934	6459	12	50657	12	\N
24935	6459	14	5032	14	\N
24936	6460	5	4990	7	\N
24937	6461	10	3370	9	141
24938	6462	5	5465	7	\N
24939	6462	11	3655	4	111
24940	6462	11	5465	7	\N
24941	6462	16	6462	16	9
24942	6462	16	6462	16	\N
24943	6463	10	5262	9	7
24944	6464	10	5108	9	111
24945	6464	14	6058	14	\N
24946	6465	5	6312	4	7
24947	6465	11	5109	4	7
24948	6466	10	5114	9	109
24949	6466	16	6466	16	\N
24950	6467	5	3283	7	\N
24951	6467	5	6466	4	112
24952	6467	16	6467	16	\N
24953	6468	3	5656	4	7
24954	6468	8	6468	8	\N
24955	6468	11	5115	4	7
