nationalarchivesid	source	government	nationalarchivesgovernmentname	nationalarchivesgovernmenttype	nationalarchivesunit	nationalarchivesunitfrom	nationalarchivesunitto	nationalarchivesexamined	nationalarchivesset
9359	7	2163	Hubbard		5836207	1	1	f	1940
9360	7	2163	Hubbard		27865097	1	1	f	1950
9364	7	4273	Hubley		5838212	1	1	f	1940
9374	7	1825	Hudson	County	23853257	1	1	f	1950
9387	7	4277	Hummelstown		5837359	1	1	f	1940
9393	7	4279	Hunlock		5837840	1	1	f	1940
9395	7	1826	Hunterdon	County	23853270	1	1	f	1950
9399	7	4280	Huntingdon		5837571	1	1	f	1940
9400	7	3875	Huntingdon		5838514	1	1	f	1940
9401	7	4280	Huntingdon		36433023	1	1	f	1950
9402	7	2317	Huntingdon	County	36433025	1	1	f	1950
9407	7	4282	Huntington		5836673	1	1	f	1940
9408	7	4281	Huntington		5837841	1	1	f	1940
9426	7	4283	Huston		5836888	1	1	f	1940
9427	7	4285	Huston		5837090	1	1	f	1940
9428	7	4284	Huston		5837219	1	1	f	1940
9457	7	4290	Independence		5836780	1	1	f	1940
9458	7	4291	Independence		5838456	1	1	f	1940
9461	7	4294	Indiana		5836699	1	1	f	1940
9462	7	4293	Indiana		5837610	1	1	f	1940
9463	7	4293	Indiana		36433033	1	1	f	1950
9464	7	2318	Indiana	County	36433035	1	1	f	1950
9475	7	6242	Industry		5836781	1	1	f	1940
9477	7	4296	Ingram		34427551	1	1	f	1950
9521	7	1823	Irvington		5835149	1	1	f	1940
9522	7	7704	Irvington		23853206	1	1	f	1950
9525	7	4299	Irwin		5838393	1	1	f	1940
9526	7	4298	Irwin		5838515	1	1	f	1940
9527	7	4298	Irwin		40037730	1	1	f	1950
9556	7	4310	Jackson		5836991	1	1	f	1940
9557	7	4316	Jackson		5837029	1	1	f	1940
9558	7	4318	Jackson		5837270	1	1	f	1940
9559	7	4311	Jackson		5837360	1	1	f	1940
9560	7	4304	Jackson		5837547	1	1	f	1940
9561	7	4313	Jackson		5837572	1	1	f	1940
9562	7	4303	Jackson		5837775	1	1	f	1940
9563	7	4317	Jackson		5837842	1	1	f	1940
9564	7	4302	Jackson		5837885	1	1	f	1940
9565	7	4308	Jackson		5837949	1	1	f	1940
9566	7	4307	Jackson		5837995	1	1	f	1940
9567	7	4312	Jackson		5838104	1	1	f	1940
9568	7	4315	Jackson		5838134	1	1	f	1940
9569	7	4314	Jackson		5838253	1	1	f	1940
9570	7	4301	Jackson		5838322	1	1	f	1940
9571	7	4309	Jackson		5838351	1	1	f	1940
9572	7	4305	Jackson		5838394	1	1	f	1940
9573	7	4306	Jackson		5838577	1	1	f	1940
9629	7	4322	Jay		5837430	1	1	f	1940
9633	7	4323	Jeannette		5838516	1	1	f	1940
9637	7	6247	Jefferson		5836700	1	1	f	1940
9638	7	4332	Jefferson		5836845	1	1	f	1940
9639	7	4335	Jefferson		5836992	1	1	f	1940
9640	7	4334	Jefferson		5837361	1	1	f	1940
9641	7	4333	Jefferson		5837474	1	1	f	1940
9642	7	4329	Jefferson		5837548	1	1	f	1940
9643	7	4327	Jefferson		5837678	1	1	f	1940
9644	7	4331	Jefferson		5837950	1	1	f	1940
9645	7	4328	Jefferson		5838274	1	1	f	1940
9646	7	4330	Jefferson		5838457	1	1	f	1940
9663	7	2319	Jefferson	County	36433039	1	1	f	1950
9676	7	4337	Jenkins		5837843	1	1	f	1940
9677	7	4338	Jenkintown		5838021	1	1	f	1940
9678	7	4338	Jenkintown		36433293	1	1	f	1950
9679	7	4339	Jenks		5837500	1	1	f	1940
9680	7	4340	Jenner		5838275	1	1	f	1940
9686	7	4342	Jermyn		5837679	1	1	f	1940
9687	7	4342	Jermyn		36433059	1	1	f	1950
9694	7	7262	Jersey City		5835182	1	1	f	1940
9696	7	4343	Jersey Shore		5837886	1	1	f	1940
9697	7	4343	Jersey Shore		36433250	1	1	f	1950
9701	7	4345	Jessup		5838323	1	1	f	1940
9721	7	4347	Johnsonburg		5837431	1	1	f	1940
9722	7	4347	Johnsonburg		36432980	1	1	f	1950
9732	7	4348	Johnstown		5837030	1	1	f	1940
9733	7	4348	Johnstown		34427722	1	1	f	1950
9734	7	2297	Johnstown Urbanized Area		34427784	1	1	f	1950
9737	7	4349	Jones		5837432	1	1	f	1940
9748	7	4352	Jordan		5837220	1	1	f	1940
9749	7	4351	Jordan		5837887	1	1	f	1940
9750	7	4353	Jordan		5838105	1	1	f	1940
9771	7	4356	Juniata		5836807	1	1	f	1940
9772	7	4357	Juniata		5836889	1	1	f	1940
9773	7	4355	Juniata		5837573	1	1	f	1940
9774	7	4354	Juniata		5838135	1	1	f	1940
9775	7	2320	Juniata	County	36433045	1	1	f	1950
9790	7	4359	Kane		5837927	1	1	f	1940
9791	7	4359	Kane		36433261	1	1	f	1950
9812	7	4361	Karthaus		5837221	1	1	f	1940
9820	7	7263	Keansburg		5835229	1	1	f	1940
9824	7	7264	Kearny		5835183	1	1	f	1940
9825	7	7264	Kearny		23853260	1	1	f	1950
9828	7	4363	Keating		5837928	1	1	f	1940
9829	7	4362	Keating		5838178	1	1	f	1940
9839	7	4364	Kelly		5838375	1	1	f	1940
9856	7	4367	Kennett		5837131	1	1	f	1940
9857	7	4368	Kennett Square		5837132	1	1	f	1940
9858	7	4368	Kennett Square		36432877	1	1	f	1950
9869	7	359	Kent	County	18655914	1	1	f	1950
9880	7	1238	Kenwood		5832533	1	1	f	1940
9895	7	1829	Keyport		5835230	1	1	f	1940
9896	7	7266	Keyport		23853343	1	1	f	1950
9899	7	4370	Kidder		5837063	1	1	f	1940
9910	7	4372	Kimmell		5836808	1	1	f	1940
9911	7	4373	King		5836809	1	1	f	1940
9931	7	4374	Kingsley		5837501	1	1	f	1940
9934	7	1926	Kingston		5835844	1	1	f	1940
9935	7	1926	Kingston		24737262	1	1	f	1950
9936	7	4376	Kingston		5837844	1	1	f	1940
9937	7	6257	Kingston		36433225	1	1	f	1950
9942	7	6258	Kinzua		5838421	1	1	f	1940
9950	7	4379	Kiskiminetas		5836739	1	1	f	1940
9953	7	4382	Kittanning		5836740	1	1	f	1940
9954	7	4381	Kittanning		34427614	1	1	f	1950
9963	7	4383	Kline		5838213	1	1	f	1940
9965	7	4385	Knox		5837181	1	1	f	1940
9966	7	4386	Knox		5837222	1	1	f	1940
9967	7	4387	Knox		5837633	1	1	f	1940
9990	7	4390	Kulpmont		5838106	1	1	f	1940
9991	7	4390	Kulpmont		36433343	1	1	f	1950
10006	7	4392	La Plume		5837680	1	1	f	1940
10019	7	4394	Lack		5837657	1	1	f	1940
10022	7	6262	Lackawanna		5837681	1	1	f	1940
10023	7	2321	Lackawanna	County	36433061	1	1	f	1950
10024	7	6262	Lackawanna	Township	36433139	1	1	f	1950
10025	7	4395	Lackawannock		5837951	1	1	f	1940
10026	7	4396	Lackawaxen		5838158	1	1	f	1940
10039	7	4397	Lafayette		5837929	1	1	f	1940
10050	7	4401	Lake		5837845	1	1	f	1940
10051	7	4400	Lake		5837952	1	1	f	1940
10052	7	4399	Lake		5838488	1	1	f	1940
10083	7	2089	Lakeville		24737408	1	1	f	1950
10084	7	1831	Lakewood		5835262	1	1	f	1940
10085	7	7274	Lakewood		23853405	1	1	f	1950
10088	7	7274	Lakewood	Township	23853407	1	1	f	1950
10091	7	4403	Lamar		5837245	1	1	f	1940
10095	7	1826	Lambertville		5835192	1	1	f	1940
10096	7	7275	Lambertville		23853276	1	1	f	1950
10111	7	4405	Lancaster		5836993	1	1	f	1940
10112	7	4404	Lancaster		5837722	1	1	f	1940
10113	7	4404	Lancaster		36433166	1	1	f	1950
10118	7	2322	Lancaster	County	36433168	1	1	f	1950
10125	7	2322	Lancaster Urbanized		36433171	1	1	f	1950
10127	7	7714	Landis		5835137	1	1	f	1940
10128	7	7714	Landis		23853183	1	1	f	1950
10136	7	4412	Lansdale		5838022	1	1	f	1940
10137	7	4412	Lansdale		36433295	1	1	f	1950
10138	7	4413	Lansdowne		5837400	1	1	f	1940
10139	7	4413	Lansdowne		36432962	1	1	f	1950
10140	7	1238	Lansdowne-Baltimore Highlands		5832534	1	1	f	1940
10141	7	4414	Lansford		5837064	1	1	f	1940
10142	7	4414	Lansford		34427741	1	1	f	1950
10151	7	4416	Laporte		5838302	1	1	f	1940
10161	7	4417	Larimer		5838276	1	1	f	1940
